['NDUFAF7'],[[0.92994568]],[[1.81436554]],[[1.87472399]],[[2.07014118]],[[1.75502352]],[[1.57610261]],[[0.93751589]],[[0.90500678]],[[0.72436761]],[[0.74154561]],[[0.97867994]],[[0.87681763]],[[0.73410142]]
['XRCC4'],[[1.05909045]],[[1.95379465]],[[1.89313257]],[[2.37684033]],[[2.16990033]],[[1.76192591]],[[1.29437825]],[[1.13413845]],[[1.06641563]],[[1.13105899]],[[0.9403639]],[[0.98764084]],[[0.95796808]]
['ZNF117'],[[1.35809067]],[[2.58791389]],[[2.49227946]],[[2.66972683]],[[2.21026495]],[[1.88716621]],[[1.557841]],[[1.50561205]],[[1.28264533]],[[0.87485941]],[[1.09521655]],[[1.1606486]],[[0.80560102]]
['RASSF3'],[[1.05385761]],[[1.77816073]],[[1.60328158]],[[2.07549712]],[[1.88807742]],[[1.54531778]],[[1.26241957]],[[1.08964563]],[[1.02221119]],[[1.01758116]],[[0.99355824]],[[1.17565908]],[[1.04131558]]
['CHD1'],[[0.9707432]],[[1.82116259]],[[1.72696832]],[[2.05559145]],[[1.8201891]],[[1.33633725]],[[1.03271464]],[[1.00903516]],[[0.96525698]],[[0.96047396]],[[1.02834038]],[[1.06868661]],[[1.11935464]]
['LONRF1'],[[1.20629039]],[[1.85080232]],[[1.76530032]],[[1.91652487]],[[1.68173741]],[[1.47366266]],[[1.24841554]],[[1.11787266]],[[1.00432204]],[[0.97033881]],[[0.8804802]],[[1.03587477]],[[0.89131541]]
['PTPRN2'],[[1.02868689]],[[1.33972875]],[[1.03684539]],[[1.87143237]],[[1.65072548]],[[0.83091636]],[[0.92004242]],[[1.05014996]],[[0.98563384]],[[0.99637245]],[[0.81649916]],[[0.80542813]],[[1.0098378]]
['ELMO1'],[[1.09736155]],[[2.16121505]],[[2.17019971]],[[2.15066621]],[[1.93476695]],[[1.09227727]],[[0.97331591]],[[0.95479712]],[[0.91353916]],[[0.87015549]],[[0.89730361]],[[0.96423962]],[[0.89054298]]
['TMBIM4'],[[1.14589443]],[[1.94760369]],[[2.01170394]],[[2.20553947]],[[1.94142213]],[[1.5014816]],[[1.1668329]],[[1.13960131]],[[1.05383933]],[[0.88763359]],[[1.13059886]],[[1.01632549]],[[0.82213593]]
['SAMD8'],[[1.05770086]],[[1.91489268]],[[1.7763457]],[[2.19319754]],[[1.94901035]],[[1.73423178]],[[1.35768043]],[[1.15802796]],[[1.04457782]],[[0.92570925]],[[0.98970489]],[[1.1459958]],[[1.0499747]]
['MAPK13'],[[1.17977224]],[[1.60225944]],[[1.74750781]],[[1.97894187]],[[1.59217115]],[[1.37924435]],[[1.20118121]],[[1.11369408]],[[1.07974716]],[[0.88911803]],[[0.99347793]],[[1.1090302]],[[0.88340537]]
['MPV17L'],[[1.28266676]],[[2.88488916]],[[2.43509943]],[[1.56683991]],[[1.4980291]],[[0.65492673]],[[0.76921806]],[[0.47360733]],[[0.74724852]],[[0.51103236]],[[0.79756284]],[[0.9840786]],[[0.55136119]]
['RNF111'],[[1.00519494]],[[1.66616159]],[[1.63454573]],[[1.93876637]],[[1.692212]],[[1.48656842]],[[1.2512043]],[[1.07666284]],[[0.97145208]],[[0.93832394]],[[0.97188592]],[[1.03763289]],[[0.99681906]]
['BRAF'],[[1.03630491]],[[1.73945501]],[[1.71405184]],[[2.01423219]],[[1.80813616]],[[1.23334758]],[[0.90441378]],[[0.98287857]],[[0.97713718]],[[0.98661393]],[[0.95672806]],[[1.03448123]],[[1.00645634]]
['CUL4B'],[[1.0872004]],[[2.02443935]],[[1.77138904]],[[2.14943236]],[[1.98863568]],[[1.48984405]],[[1.2190997]],[[1.04106812]],[[1.07664606]],[[0.94014864]],[[0.95248403]],[[1.12245144]],[[1.05093636]]
['SPATA2L'],[[0.854628]],[[1.48865873]],[[1.53191674]],[[1.96731211]],[[1.70516756]],[[1.23140139]],[[1.0465248]],[[0.92350386]],[[1.12067001]],[[1.14154996]],[[1.01583327]],[[1.03086743]],[[1.09613325]]
['CACHD1'],[[2.0372342]],[[3.12783163]],[[3.22527936]],[[3.42954222]],[[3.0761925]],[[2.50894679]],[[1.7432214]],[[1.79118402]],[[1.23705984]],[[1.09323472]],[[1.30820083]],[[1.20418183]],[[1.46384913]]
['ZNF222'],[[0.96216473]],[[1.83245538]],[[1.80629118]],[[2.38762918]],[[2.16867206]],[[1.47212489]],[[1.17866944]],[[1.04465476]],[[1.13586898]],[[0.9819691]],[[1.26714666]],[[0.97566178]],[[1.1584148]]
['TMEM234'],[[1.20976526]],[[1.60414804]],[[1.74477885]],[[1.94591937]],[[1.67880071]],[[1.47432897]],[[1.12895661]],[[1.13635022]],[[0.93541815]],[[0.92414337]],[[1.06383467]],[[0.85886634]],[[0.69874855]]
['PKNOX1'],[[0.96347872]],[[1.36626012]],[[1.41264467]],[[2.28531209]],[[2.10314245]],[[1.20793533]],[[0.98014813]],[[0.87057787]],[[0.93620219]],[[0.89490014]],[[0.89769142]],[[0.97936737]],[[0.99197478]]
['LRWD1'],[[1.19197518]],[[2.00877622]],[[2.27786945]],[[2.06862301]],[[1.75381843]],[[1.57778919]],[[1.22593281]],[[1.19809405]],[[1.05244477]],[[1.04212143]],[[1.02607884]],[[1.13792317]],[[0.75443102]]
['FBXL13'],[[1.44795444]],[[2.53711526]],[[2.4691823]],[[2.76960654]],[[2.44774148]],[[1.72357152]],[[0.9447007]],[[1.26663446]],[[1.36587686]],[[1.11645148]],[[1.29897925]],[[1.14371768]],[[0.77453428]]
['MEGF6'],[[1.081347]],[[1.65892167]],[[1.78523526]],[[2.15869444]],[[1.84452748]],[[1.14884295]],[[0.75001185]],[[0.88855183]],[[0.81240896]],[[0.76844199]],[[0.9935497]],[[0.84753972]],[[0.68195299]]
['GPR155'],[[1.10359731]],[[2.19624595]],[[2.27893539]],[[2.48871369]],[[2.1791908]],[[1.66646296]],[[1.04101659]],[[0.88254238]],[[0.87214155]],[[0.8252457]],[[0.98692073]],[[1.02342789]],[[1.02289392]]
['ARPC2'],[[1.00517035]],[[1.60486145]],[[1.57335964]],[[2.12130691]],[[1.92379494]],[[1.52849715]],[[1.28625103]],[[1.1503123]],[[1.08202894]],[[1.09592811]],[[1.00877238]],[[1.14496106]],[[1.08110753]]
['AZI2'],[[1.21051871]],[[1.85519181]],[[1.71938722]],[[2.27461162]],[[2.13021902]],[[1.4271994]],[[1.32284892]],[[1.20935462]],[[1.23769688]],[[1.15084891]],[[1.11842427]],[[1.06409319]],[[1.12957466]]
['MNDA'],[[1.05337479]],[[1.98953943]],[[1.82841047]],[[2.42647161]],[[2.22622729]],[[1.73541627]],[[1.38329651]],[[1.24822506]],[[1.09838619]],[[1.04917193]],[[1.00029975]],[[1.21880786]],[[1.01357472]]
['RYBP'],[[1.2706282]],[[1.87275743]],[[1.66961623]],[[2.03120508]],[[1.94401205]],[[1.35925972]],[[1.24234915]],[[1.12644927]],[[1.07009044]],[[1.0906982]],[[1.0010109]],[[1.10354498]],[[1.10221519]]
['ATXN7'],[[1.17745898]],[[1.80894559]],[[1.84060831]],[[2.00346552]],[[1.724643]],[[1.17350065]],[[0.93023585]],[[0.98343205]],[[0.90151818]],[[0.90345106]],[[1.01325128]],[[1.01562533]],[[0.91966899]]
['TIPARP'],[[1.31264099]],[[1.73511992]],[[1.81605257]],[[2.11448613]],[[1.89453222]],[[1.5531109]],[[1.43827807]],[[1.23673787]],[[1.08263831]],[[1.00767352]],[[0.95763018]],[[1.07283053]],[[1.04018762]]
['CCNL1'],[[1.05957086]],[[1.95164743]],[[1.94307005]],[[2.16413487]],[[1.93868671]],[[1.46694163]],[[1.1678943]],[[1.13098632]],[[0.98985576]],[[0.90213835]],[[1.07843756]],[[0.97044547]],[[0.74772056]]
['SLMAP'],[[1.09797153]],[[1.67076319]],[[1.59368587]],[[1.89120575]],[[1.68906988]],[[1.41997128]],[[1.15422479]],[[1.07112191]],[[1.03642711]],[[1.0120733]],[[0.95529012]],[[1.01517985]],[[0.97963337]]
['CXCL1'],[[0.81470821]],[[1.76599519]],[[1.77825527]],[[2.36896582]],[[2.3064233]],[[1.44938289]],[[0.97160014]],[[0.94017018]],[[0.74229767]],[[0.98011062]],[[0.97700123]],[[1.18467553]],[[0.93150725]]
['CCR1'],[[0.64388382]],[[1.93331174]],[[1.98888339]],[[2.53980579]],[[2.44963946]],[[1.85203703]],[[1.55861157]],[[1.22441856]],[[1.08809427]],[[1.24145951]],[[1.0574928]],[[0.93032437]],[[1.17903448]]
['UVSSA'],[[1.19661269]],[[1.70936693]],[[1.86398494]],[[2.11699654]],[[1.87722401]],[[1.29935826]],[[0.97490201]],[[1.03779513]],[[0.89268059]],[[0.86132538]],[[1.08790827]],[[0.93748801]],[[0.78123255]]
['EXO5'],[[1.31812982]],[[1.65189383]],[[1.63124888]],[[1.95313917]],[[1.71010446]],[[0.92464575]],[[0.83487995]],[[0.91579805]],[[0.97124885]],[[1.05494634]],[[1.12777745]],[[1.23602958]],[[0.99746879]]
['NDST3'],[[2.40562424]],[[1.73220841]],[[2.37184154]],[[3.78030579]],[[3.36111293]],[[3.38954504]],[[1.2682496]],[[1.11485396]],[[2.60630309]],[[0]],[[1.87081221]],[[2.77995246]],[[2.91007017]]
['CREBRF'],[[1.12040515]],[[2.31124261]],[[2.11250278]],[[2.31943986]],[[2.14257609]],[[1.32662784]],[[1.12269237]],[[1.06482092]],[[0.99631775]],[[0.89854379]],[[1.03230994]],[[1.14183845]],[[1.00453151]]
['ANKRD55'],[[1.43701895]],[[1.32792118]],[[1.34992992]],[[1.83683789]],[[1.41546782]],[[0.86625538]],[[0.60311385]],[[0.75909339]],[[0.87515435]],[[1.11752236]],[[0.82584496]],[[0.82908334]],[[0.92291177]]
['STK17A'],[[1.12187516]],[[1.7378258]],[[1.57713546]],[[1.93039159]],[[1.78223634]],[[1.14177617]],[[0.88941259]],[[0.84038518]],[[0.97997627]],[[0.81296727]],[[0.96169309]],[[1.03736224]],[[0.93695353]]
['TMEM71'],[[1.12408662]],[[1.84804627]],[[1.8384123]],[[2.13226527]],[[1.86256917]],[[1.84002353]],[[1.32249462]],[[1.24775836]],[[0.99499119]],[[0.9349925]],[[1.02130429]],[[1.16683572]],[[0.86679778]]
['KIAA1958'],[[1.13360876]],[[1.62656931]],[[1.67512107]],[[2.34191243]],[[2.16466703]],[[1.62724309]],[[1.4293621]],[[1.31929023]],[[1.19880021]],[[1.06981878]],[[1.03340399]],[[1.15126161]],[[1.28612332]]
['BRWD3'],[[1.07413573]],[[1.7726655]],[[1.66153074]],[[1.99788394]],[[1.78125194]],[[1.4878773]],[[1.19631782]],[[1.1338051]],[[1.03097704]],[[0.93206434]],[[1.00915031]],[[1.1097234]],[[1.01028559]]
['NUDT5'],[[1.07323433]],[[2.19957722]],[[2.24159583]],[[2.14035576]],[[1.94743509]],[[1.20705904]],[[1.27604101]],[[1.27213557]],[[1.06287637]],[[0.88353576]],[[1.02391345]],[[1.06457363]],[[0.92476269]]
['NDST2'],[[0.88195588]],[[1.34304164]],[[1.52772118]],[[1.85860601]],[[1.56984561]],[[1.33389899]],[[0.96564633]],[[0.91948604]],[[0.90164412]],[[0.76563175]],[[0.93496759]],[[0.56878273]],[[0.77559157]]
['AP1G1'],[[1.09744887]],[[1.796996]],[[1.70812853]],[[2.0083421]],[[1.84982545]],[[1.47060858]],[[1.18993038]],[[1.08260548]],[[1.05336207]],[[1.02978901]],[[1.04833243]],[[1.09430341]],[[1.09197104]]
['MTMR10'],[[1.07475089]],[[1.83168342]],[[1.77309712]],[[1.99696011]],[[1.77721936]],[[1.62602275]],[[1.29107874]],[[1.2283957]],[[1.08761412]],[[1.00042379]],[[1.023913]],[[1.10398384]],[[0.94676815]]
['COQ7'],[[1.04878689]],[[1.51878817]],[[1.5387614]],[[1.96682375]],[[1.81757548]],[[1.25797713]],[[1.0958199]],[[0.93186573]],[[1.03062771]],[[0.90920648]],[[0.94268205]],[[1.06811911]],[[1.03237943]]
['CRK'],[[0.98421357]],[[1.88310309]],[[1.82645289]],[[2.0814612]],[[1.89086834]],[[1.4898686]],[[1.29270552]],[[1.14109798]],[[1.08459948]],[[1.01432645]],[[0.97261785]],[[1.11537395]],[[0.94760443]]
['TMC4'],[[1.15894804]],[[2.11153751]],[[2.14778014]],[[1.9611551]],[[1.45814673]],[[1.48737091]],[[1.41725776]],[[1.43719148]],[[1.21761209]],[[1.0752984]],[[0.85071574]],[[0.9056751]],[[0.70295899]]
['FADD'],[[1.16817726]],[[1.57065549]],[[1.4456091]],[[1.87436837]],[[1.68788222]],[[1.38267263]],[[1.10772403]],[[1.00842211]],[[1.05922206]],[[1.00151892]],[[0.98206611]],[[1.13618087]],[[1.0349983]]
['LMBRD1'],[[1.08404258]],[[2.09162229]],[[1.88366493]],[[2.32850222]],[[2.19880725]],[[1.54873992]],[[1.24023399]],[[1.13307201]],[[1.11241216]],[[1.01078395]],[[1.00917785]],[[1.12406134]],[[1.04570489]]
['IRF2'],[[1.03432431]],[[1.6305035]],[[1.65578895]],[[2.05052535]],[[1.78796559]],[[1.3780479]],[[1.16444704]],[[1.11644936]],[[1.08148871]],[[1.04160982]],[[1.02412887]],[[1.11812287]],[[1.05372686]]
['MFSD7'],[[1.00154167]],[[1.48295056]],[[1.68339781]],[[1.81579602]],[[1.48933921]],[[1.5508052]],[[1.20204959]],[[1.18460184]],[[1.05247458]],[[1.05270012]],[[0.93170727]],[[0.89285189]],[[0.89716325]]
['MAP2K1'],[[0.93945156]],[[1.75014254]],[[1.67712607]],[[1.76147294]],[[1.6300232]],[[1.17808955]],[[1.14935533]],[[1.03243722]],[[1.02276656]],[[1.12456017]],[[0.96976629]],[[1.03917913]],[[1.11902324]]
['HSPBAP1'],[[1.25248861]],[[2.02694733]],[[2.09640298]],[[2.02991676]],[[1.75957693]],[[1.81515276]],[[1.35367891]],[[1.30434762]],[[1.16017556]],[[0.97653369]],[[1.18233534]],[[1.12189127]],[[0.86151348]]
['RAB24'],[[0.98667826]],[[2.01925794]],[[2.14298134]],[[2.39106692]],[[2.06174657]],[[1.48643291]],[[1.18072519]],[[1.22640593]],[[1.11763083]],[[1.10315495]],[[1.12756349]],[[0.89030665]],[[0.95830446]]
['KCNAB3'],[[1.15144438]],[[1.82968547]],[[2.00337975]],[[1.91938524]],[[1.68614928]],[[1.16836209]],[[0.88378872]],[[0.95879595]],[[0.84391767]],[[0.7485566]],[[1.07968233]],[[0.86959532]],[[0.55571867]]
['CDH2'],[[1.200724]],[[1.85305924]],[[1.85200281]],[[1.92635774]],[[1.74622798]],[[0.75040186]],[[0.33814447]],[[0.61757448]],[[0.63352713]],[[0.52885212]],[[0.78216389]],[[1.03661112]],[[0.73067254]]
['KIF5B'],[[1.02375008]],[[1.74598168]],[[1.60596249]],[[2.01136659]],[[1.85933435]],[[1.48580706]],[[1.246949]],[[1.10881805]],[[1.09142582]],[[1.06634591]],[[0.98463576]],[[1.13123759]],[[1.11939368]]
['AKAP13'],[[1.1848766]],[[2.0704367]],[[2.04175125]],[[2.13090209]],[[1.93545673]],[[1.41530331]],[[1.17342386]],[[1.05351664]],[[0.98907352]],[[1.04721598]],[[0.97307214]],[[1.05134526]],[[1.09892989]]
['KBTBD2'],[[0.92261778]],[[1.82598092]],[[1.72283072]],[[2.17467857]],[[1.97708186]],[[1.45538865]],[[1.22668972]],[[1.0749999]],[[0.94196392]],[[0.92281259]],[[0.95112445]],[[1.1144819]],[[0.92392919]]
['C1GALT1C1'],[[1.08484567]],[[1.78139833]],[[1.52646969]],[[2.17345963]],[[1.99432717]],[[1.72930776]],[[1.39458842]],[[1.2612889]],[[1.02391013]],[[1.11212642]],[[0.9709821]],[[1.13196999]],[[1.20637655]]
['NETO2'],[[1.08803046]],[[2.10230912]],[[2.03439202]],[[2.14275084]],[[1.99447942]],[[1.34921209]],[[1.16104831]],[[1.26521811]],[[1.20708458]],[[1.51421103]],[[0.94257066]],[[1.07162721]],[[1.2436112]]
['CANT1'],[[0.95991273]],[[1.74886983]],[[1.70899936]],[[2.03186699]],[[1.80419535]],[[1.36988062]],[[1.13784648]],[[1.03673492]],[[1.01930607]],[[1.01591486]],[[0.96924452]],[[1.1288831]],[[0.94475223]]
['PIK3CD'],[[0.99944373]],[[1.56715169]],[[1.62062163]],[[2.00378372]],[[1.76227601]],[[1.43564413]],[[1.19876996]],[[1.01510931]],[[0.96113373]],[[0.99809727]],[[0.98512193]],[[1.05046322]],[[0.89691492]]
['SRGAP2C'],[[0.98921657]],[[2.00631246]],[[1.79983232]],[[1.69046246]],[[1.54646592]],[[0.93997959]],[[1.12846917]],[[1.12503569]],[[1.09202117]],[[0.81610875]],[[0.91070744]],[[1.03026183]],[[0.95842273]]
['MBOAT1'],[[1.16458365]],[[1.84664455]],[[1.83094585]],[[2.0768535]],[[1.85824852]],[[1.67663162]],[[1.28753144]],[[1.18005587]],[[0.96979197]],[[0.95516686]],[[0.88365016]],[[0.97441845]],[[0.90818155]]
['DHCR7'],[[0.93547483]],[[1.21417332]],[[1.22242984]],[[1.81735283]],[[1.58338478]],[[1.21689327]],[[1.18130753]],[[0.99562144]],[[0.99743946]],[[1.08919477]],[[1.0512176]],[[1.08694852]],[[1.09539865]]
['KLHL15'],[[0.98006964]],[[2.00847114]],[[1.84357959]],[[2.14208457]],[[1.96878824]],[[1.18257006]],[[1.04139721]],[[0.9009219]],[[0.84527244]],[[1.06802151]],[[0.97920517]],[[1.14623039]],[[1.19296414]]
['LIG4'],[[1.00977837]],[[1.9935376]],[[1.81680808]],[[2.15157129]],[[2.04297019]],[[1.43249173]],[[1.1535467]],[[0.89097447]],[[1.06959938]],[[0.94305405]],[[0.90357553]],[[1.13772217]],[[1.02999198]]
['KIAA1551'],[[1.36683502]],[[2.38098323]],[[2.28941247]],[[2.59846542]],[[2.42325374]],[[1.65500254]],[[1.12298866]],[[1.1205612]],[[1.07114391]],[[0.82138717]],[[0.98744543]],[[1.16734018]],[[0.98184327]]
['GK5'],[[1.1736295]],[[1.4738646]],[[1.51268181]],[[1.74564149]],[[1.5808713]],[[1.02752353]],[[0.84903215]],[[0.8962334]],[[1.04718203]],[[1.10342563]],[[1.13378068]],[[1.04374229]],[[1.11347997]]
['TMEM70'],[[0.9374338]],[[1.9807059]],[[1.95080162]],[[2.17949676]],[[1.87149237]],[[1.31302543]],[[1.2214112]],[[1.02047517]],[[0.93106712]],[[1.03574513]],[[0.97102446]],[[0.79883981]],[[1.04539149]]
['C20orf197'],[[0.9459318]],[[1.69700858]],[[1.83511954]],[[1.8442022]],[[1.57339713]],[[1.0903523]],[[0.66257631]],[[1.00355966]],[[0.92222434]],[[0.74351342]],[[0.90344145]],[[0.93402416]],[[0.8109602]]
['RPS6KA3'],[[1.03825294]],[[2.04954298]],[[1.88475113]],[[2.28875259]],[[2.11354273]],[[1.57618453]],[[1.23080645]],[[1.054977]],[[1.08328214]],[[0.97222525]],[[0.98575624]],[[1.05308924]],[[1.11207308]]
['THAP5'],[[1.12598164]],[[2.05731398]],[[1.81124996]],[[2.0707802]],[[1.9193606]],[[1.4829393]],[[1.18873065]],[[0.95293873]],[[1.05502777]],[[0.98089453]],[[0.99054917]],[[1.0818878]],[[1.07152963]]
['CRACR2B'],[[0.94647585]],[[1.70979002]],[[1.75471463]],[[1.76674374]],[[1.54235124]],[[1.11501323]],[[0.48950491]],[[0.64682854]],[[0.92458005]],[[1.12941107]],[[0.82257292]],[[0.81510537]],[[0.61722206]]
['AL672207.1'],[[0.24777811]],[[1.06331169]],[[1.28382443]],[[1.72220137]],[[1.4097399]],[[1.32853288]],[[0.86674402]],[[0.63780884]],[[0.65938576]],[[0.45018311]],[[0.42297609]],[[0.65791571]],[[0.3308997]]
['ERN1'],[[1.39328432]],[[2.00641649]],[[1.97421761]],[[2.23829504]],[[2.00356133]],[[1.23212561]],[[0.95125097]],[[0.97414019]],[[0.95450385]],[[0.93569137]],[[1.08225227]],[[1.16182846]],[[1.10153995]]
['ZNF852'],[[1.01019455]],[[1.5435913]],[[1.4894391]],[[1.88730232]],[[1.68073119]],[[0.94362953]],[[0.95767444]],[[0.92084407]],[[0.81566313]],[[0.80343474]],[[0.99644755]],[[0.9541242]],[[0.87990943]]
['ZNF552'],[[1.27097977]],[[1.89736697]],[[1.91749015]],[[2.10038745]],[[1.84007698]],[[1.58072419]],[[1.18498571]],[[1.0346563]],[[0.88433343]],[[0.92350816]],[[1.08982228]],[[0.95046574]],[[0.72279788]]
['LINC00174'],[[1.25846219]],[[1.77984229]],[[2.07067271]],[[1.75671046]],[[1.5218215]],[[1.06058412]],[[0.97013526]],[[1.03363978]],[[0.91503555]],[[0.8838835]],[[0.96039947]],[[0.90709969]],[[0.61962081]]
['APOBEC3B'],[[0.53383827]],[[0.78721316]],[[0.76213818]],[[3.06399049]],[[2.53109526]],[[0.89670106]],[[0.6926972]],[[0.66253873]],[[0.46645063]],[[1.43310766]],[[0.28859327]],[[1.12012592]],[[1.03372415]]
['PCBP1-AS1'],[[1.28266727]],[[2.15330135]],[[2.27984683]],[[2.19969805]],[[1.68920027]],[[1.65093466]],[[1.32574305]],[[1.33231756]],[[1.10120527]],[[0.81664712]],[[1.10516014]],[[1.04203635]],[[0.74025124]]
['SEPHS2'],[[0.97326122]],[[1.70170853]],[[1.6195378]],[[2.04480693]],[[1.79460645]],[[1.39396047]],[[1.15889413]],[[1.12389501]],[[1.0412455]],[[1.07776636]],[[0.95805768]],[[1.16491132]],[[1.1231886]]
['PPP1R14BP3'],[[1.28266672]],[[1.8251902]],[[2.20902659]],[[2.05622314]],[[1.71020329]],[[1.46709443]],[[1.19968206]],[[1.03893422]],[[0.89244072]],[[1.04687325]],[[0.88253682]],[[0.963552]],[[0.78581065]]
['TPT1P10'],[[1.21470842]],[[1.92375378]],[[2.12085329]],[[2.39134498]],[[1.95020983]],[[2.08125911]],[[1.21452788]],[[1.27544517]],[[0.94295054]],[[0.80229372]],[[1.03694741]],[[0.9387911]],[[0.46277748]]
['SPACA6'],[[1.19980516]],[[1.80294892]],[[1.84516861]],[[1.75330486]],[[1.50129737]],[[1.52673159]],[[1.14752887]],[[1.04731646]],[[1.04575918]],[[0.92611098]],[[1.06241705]],[[0.97002321]],[[0.76012565]]
['MXRA7'],[[0.98661082]],[[0.86745206]],[[0.88684113]],[[2.1881118]],[[2.12423161]],[[1.00598235]],[[0.96931453]],[[0.9764053]],[[0.9908431]],[[1.01447436]],[[0.97490841]],[[1.11231504]],[[1.15628967]]
['SPATA13'],[[1.07691522]],[[1.78731128]],[[1.6969637]],[[2.12177947]],[[1.92609431]],[[1.4710103]],[[1.11989287]],[[0.93732312]],[[0.96162587]],[[0.89904716]],[[1.03260437]],[[1.01784036]],[[1.09407639]]
['CCDC125'],[[1.15529273]],[[2.03734541]],[[1.82329965]],[[2.0103303]],[[1.79588529]],[[1.42854901]],[[1.07207431]],[[1.00619809]],[[0.89590334]],[[0.9958774]],[[0.91222334]],[[1.02384488]],[[0.83283024]]
['GTF2H2C'],[[1.16712109]],[[2.37742449]],[[2.55385591]],[[2.23799357]],[[2.07629268]],[[1.64391606]],[[1.2194954]],[[0.91651123]],[[1.20605158]],[[0.97531241]],[[0.99748696]],[[1.16372027]],[[0.97281887]]
['GPR132'],[[0.95092627]],[[1.81651705]],[[1.68987408]],[[1.92705136]],[[1.68587386]],[[1.23602473]],[[1.02430069]],[[0.98301321]],[[0.9679732]],[[0.98728106]],[[0.95136557]],[[1.03695269]],[[0.9622923]]
['MX2'],[[1.13634276]],[[1.99105079]],[[2.044039]],[[2.24449135]],[[1.94410026]],[[1.6475843]],[[1.32517033]],[[1.17373778]],[[0.98801104]],[[0.92685046]],[[0.99029222]],[[1.03162263]],[[0.83045398]]
['EFHC2'],[[1.07258089]],[[1.5818482]],[[1.55288078]],[[2.00084555]],[[1.98296177]],[[1.7470066]],[[1.17574576]],[[0.94744829]],[[1.08199976]],[[0.91091094]],[[1.00243474]],[[1.00538377]],[[1.03879518]]
['ZBTB37'],[[1.19025946]],[[2.03490524]],[[1.94402085]],[[2.07413565]],[[1.83258024]],[[1.46867976]],[[1.16341096]],[[1.07579952]],[[0.92405915]],[[0.85280579]],[[1.02423318]],[[0.97314656]],[[0.86343522]]
['RGPD2'],[[1.95075339]],[[0.36770091]],[[1.0313976]],[[5.12808934]],[[4.89060733]],[[1.65741567]],[[0.61188917]],[[0.90635058]],[[1.18418699]],[[1.43310782]],[[0.9151726]],[[1.30280107]],[[0.9492998]]
['SP1'],[[1.01044363]],[[1.72078563]],[[1.69419143]],[[2.01161022]],[[1.82411932]],[[1.48782747]],[[1.28241411]],[[1.17279233]],[[1.04456547]],[[1.01647024]],[[0.97795169]],[[1.14939593]],[[1.06495983]]
['PCGF3'],[[0.97451612]],[[1.64236122]],[[1.72038504]],[[2.45891463]],[[2.19977792]],[[1.55713587]],[[1.02064063]],[[0.96560857]],[[1.00566967]],[[0.95671398]],[[1.06595733]],[[0.90458247]],[[0.86066564]]
['ZNF267'],[[1.05809729]],[[1.98525769]],[[1.79105154]],[[2.14578346]],[[1.88940101]],[[1.59397164]],[[1.30864734]],[[1.20089757]],[[1.08547579]],[[0.95560476]],[[1.01232045]],[[1.18411176]],[[0.96021197]]
['TMLHE'],[[1.0498719]],[[1.78392082]],[[1.85004601]],[[2.02318693]],[[1.85591975]],[[1.69876397]],[[1.32310385]],[[1.08650937]],[[1.06169063]],[[0.95270185]],[[1.04769362]],[[1.04631553]],[[0.85702292]]
['MIR22HG'],[[0.99986244]],[[1.71707773]],[[1.73419288]],[[1.91873996]],[[1.66381142]],[[1.4318271]],[[1.05122396]],[[1.02519795]],[[1.00740084]],[[0.97869426]],[[1.07761784]],[[0.92096569]],[[0.81901458]]
['ZDHHC17'],[[1.13161647]],[[1.89595726]],[[1.80530085]],[[2.08671088]],[[1.89214154]],[[1.58208905]],[[1.11460136]],[[1.08501174]],[[0.97190079]],[[0.94125507]],[[1.03367408]],[[1.00851521]],[[0.86065253]]
['PRR13P5'],[[0.96352111]],[[1.41469878]],[[1.47002497]],[[2.1914405]],[[1.97459112]],[[1.37432376]],[[1.15872801]],[[1.03681435]],[[0.82739297]],[[0.96479489]],[[0.97292828]],[[1.1116341]],[[0.95684048]]
['TPM3P7'],[[0.74737368]],[[1.67813082]],[[1.46379067]],[[1.55799711]],[[1.34337653]],[[0.82463554]],[[0.8604131]],[[0.84607633]],[[0.89310153]],[[0.66145245]],[[0.76495065]],[[0.45483837]],[[0.57527936]]
['DCUN1D3'],[[1.01200677]],[[2.02331689]],[[1.78502422]],[[2.08414942]],[[1.79725594]],[[1.34473767]],[[1.17205274]],[[1.03864736]],[[1.15053484]],[[1.30392067]],[[1.06191694]],[[1.2143525]],[[1.30550279]]
['CLN3'],[[1.00663391]],[[1.54617248]],[[1.71461249]],[[2.07697921]],[[1.76345804]],[[1.52035821]],[[1.21031123]],[[1.1876543]],[[1.00230745]],[[0.97422158]],[[1.03694716]],[[1.03131047]],[[0.93248246]]
['LRRK2'],[[1.36123913]],[[2.512549]],[[2.28085018]],[[2.61703238]],[[2.34763719]],[[1.80082479]],[[1.42103996]],[[1.36371461]],[[1.13686865]],[[0.98132829]],[[1.02453544]],[[1.11724238]],[[1.03347597]]
['ZNF33A'],[[1.19390668]],[[2.155349]],[[2.05038165]],[[2.19644814]],[[1.98990065]],[[1.56273505]],[[1.21085287]],[[1.10234772]],[[0.99092903]],[[0.84098529]],[[0.99023712]],[[1.1432185]],[[0.96342493]]
['SPATA41'],[[0.83315126]],[[1.58768906]],[[1.47074139]],[[2.20826521]],[[1.76773968]],[[0.83467749]],[[1.22937899]],[[0.61341662]],[[0.63710832]],[[1.00339381]],[[0.85221327]],[[1.25523039]],[[1.07052458]]
